SEER_historic_stage_LRD,Year_of_diagnosis_BC,Age_breast,follow-up,link,r,cure,lambda,k,theta,surv_curemodel,surv_notcured,median_surv_notcured,s1_numerical,G_numerical,CI_numerical,s1_analytical,G_analytical,CI_analytical,se_CI_analytical,obs_surv,obs_dist_surv
0,3,0,22,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.905069280701781,0.302577517035245,12.1122688082919,NA,NA,NA,0.246549131253325,0.897442891972835,0.102557108027165,0.00276728664174451,NA,NA
0,3,0,23,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.903305020822886,0.289616122510587,12.1122688082919,NA,NA,NA,0.237366135383598,0.896192934558901,0.103807065441099,0.00284939509753736,NA,NA
0,3,0,24,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.901658530605726,0.277519940116542,12.1122688082919,NA,NA,NA,0.228721379800547,0.89501624053813,0.10498375946187,0.00292842582317023,NA,NA
0,3,0,25,Loglogistic,1.5,0.86388348294327,12.1122688082919,1.39916371260717,0.239535750391967,0.90011969180456,0.266214634673529,12.1122688082919,NA,NA,NA,0.220573213777628,0.89390714055869,0.10609285944131,0.00300444950226914,NA,NA
0,3,1,1,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.996830085366961,0.984686788760676,19.6049691075574,0.958533369606558,0.991416191129823,0.00858380887017662,0.916847504939934,0.982786999621103,0.0172130003788973,0.000707884642186799,0.99737,0.73545
0,3,1,2,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.991843908369909,0.960599584380884,19.6049691075574,0.912664390474039,0.98192107309858,0.0180789269014197,0.875460285085215,0.974219629146817,0.025780370853183,0.000907369664326169,0.9928,0.59445
0,3,1,3,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.986036626128436,0.93254578799054,19.6049691075574,0.871902220592669,0.973483091230377,0.0265169087696229,0.838210353684016,0.966508698971366,0.0334913010286343,0.00104566725002791,0.98668,0.48282
0,3,1,4,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.979792179455857,0.902380139372355,19.6049691075574,0.834572009504721,0.965755542740858,0.0342444572591422,0.803300460567276,0.959282168931448,0.0407178310685524,0.00114671448847094,0.97995,0.3924
0,3,1,5,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.973340742575579,0.871214563266556,19.6049691075574,0.798264905507852,0.958239782757909,0.0417602172420906,0.770257026216344,0.952442005595497,0.0475579944045027,0.00122425210931402,0.97368,0.33363
0,3,1,6,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.966835037746316,0.839786829764572,19.6049691075574,0.763053454461116,0.95095082865291,0.0490491713470899,0.738900367537973,0.945951013625601,0.0540489863743994,0.00128928080779417,0.9675,0.29078
0,3,1,7,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.960379903739512,0.808603393594383,19.6049691075574,0.730133338337621,0.944136192833531,0.0558638071664689,0.709134194153763,0.939789260410972,0.0602107395890278,0.00135119191199654,0.96192,0.2494
0,3,1,8,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.954047679743399,0.778013710624202,19.6049691075574,0.698963936563962,0.937683964020043,0.0623160359799571,0.680886641223674,0.933941869554723,0.0660581304452771,0.00141769743593843,0.95619,0.21959
0,3,1,9,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.94788761245849,0.748255681622705,19.6049691075574,0.668807643756269,0.931441454049055,0.0685585459509448,0.65409186318377,0.928395210681527,0.0716047893184735,0.00149453050012606,0.95241,0.20312
0,3,1,10,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.941932168872582,0.719486147987833,19.6049691075574,0.640061837118727,0.925490922075405,0.0745090779245949,0.6286845234091,0.923135758769082,0.0768642412309175,0.00158527548122834,0.94716,0.18882
0,3,1,11,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.936201505874219,0.691802483538112,19.6049691075574,0.612345094937717,0.919753411814061,0.0802465881859393,0.604598678327933,0.918149863153939,0.0818501368460607,0.00169148065890427,0.94189,0.18498
0,3,1,12,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.930706733535404,0.665258358766023,19.6049691075574,0.587698022579535,0.914651339224012,0.0853486607759878,0.581768119642072,0.913423818372886,0.0865761816271138,0.00181303742740671,0.93615,0.15597
0,3,1,13,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.925452339174626,0.639875450992207,19.6049691075574,0.564430585256937,0.90983485828546,0.0901651417145398,0.560127103321208,0.908944015068588,0.0910559849314123,0.00194869441355033,0.93221,0.14255
0,3,1,14,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.920438004775596,0.615652223944813,19.6049691075574,0.541927413507832,0.905176584308667,0.0948234156913331,0.539611076929142,0.904697090549907,0.0953029094500932,0.00209655736712275,0.9285,0.13673
0,3,1,15,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.915659975429149,0.592570538423309,19.6049691075574,NA,NA,NA,0.520157279011971,0.900670052868387,0.099329947131613,0.00225448163343239,NA,NA
0,3,1,16,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.911112090727485,0.570600634753725,19.6049691075574,NA,NA,NA,0.501705185617869,0.896850373250179,0.103149626749821,0.00242033266779679,NA,NA
0,3,1,17,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.90678656100461,0.549704882647979,19.6049691075574,NA,NA,NA,0.484196816216382,0.893226049422926,0.106773950577074,0.00259213339215791,NA,NA
0,3,1,18,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.902674549506213,0.529840593547832,19.6049691075574,NA,NA,NA,0.467576922543211,0.889785644707627,0.110214355292373,0.00276813162408607,NA,NA
0,3,1,19,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.898766606603869,0.510962118225155,19.6049691075574,NA,NA,NA,0.451793084897351,0.88651830795264,0.11348169204736,0.0029468182302919,NA,NA
0,3,1,20,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.895052991129895,0.493022399085132,19.6049691075574,NA,NA,NA,0.436795737712989,0.883413778827201,0.116586221172799,0.00312691833606938,NA,NA
0,3,1,21,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.891523905635154,0.47597410664869,19.6049691075574,NA,NA,NA,0.422538142537551,0.88046238222774,0.11953761777226,0.00330736980904236,NA,NA
0,3,1,22,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.888169666105065,0.459770459415986,19.6049691075574,NA,NA,NA,0.408976322946808,0.877655014804966,0.122344985195034,0.00348729724134229,NA,NA
0,3,1,23,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.884980821890713,0.444365803229126,19.6049691075574,NA,NA,NA,0.396068972792483,0.874983125970645,0.125016874029355,0.00366598579174623,NA,NA
0,3,1,24,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.881948237953016,0.429716008576957,19.6049691075574,NA,NA,NA,0.383777346586692,0.872438695206605,0.127561304793395,0.00384285696479634,NA,NA
0,3,1,25,Loglogistic,1.5,0.79299478185876,19.6049691075574,1.39916371260717,0.310993751587907,0.879063148708716,0.415778730714077,19.6049691075574,NA,NA,NA,0.372065138745289,0.87001420706748,0.12998579293252,0.00401744713822857,NA,NA
0,3,2,1,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.994757964620079,0.981629444210491,17.1750725111411,0.963341825432568,0.989539595304159,0.0104604046958408,0.922556941410909,0.977901634675358,0.0220983653246416,0.000983684213052175,0.99247,0.62901
0,3,2,2,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.9865779580757,0.952962856579726,17.1750725111411,0.917921536223204,0.97657892249002,0.0234210775099798,0.879544879163272,0.965628149068885,0.0343718509311153,0.00126006044412113,0.98309,0.48502
0,3,2,3,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.977150565117428,0.919924840668398,17.1750725111411,0.874270458130286,0.964123093806523,0.0358769061934769,0.839489963662256,0.954198484849582,0.0458015151504179,0.00144138878296186,0.9721,0.37849
0,3,2,4,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.967131189655119,0.884812239824185,17.1750725111411,0.832887427849373,0.952314452231032,0.0476855477689678,0.801345593696884,0.943313994516554,0.0566860054834459,0.00156712802573333,0.96191,0.29786
0,3,2,5,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.9569055235859,0.84897669973435,17.1750725111411,0.793440118819817,0.941058168428575,0.0589418315714254,0.764975551535039,0.93293580836007,0.0670641916399297,0.00165956877225184,0.9522,0.24078
0,3,2,6,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.946720975677153,0.813285257004828,17.1750725111411,0.755789905515425,0.930314685625736,0.0696853143742643,0.730379295677783,0.923063771863489,0.0769362281365112,0.00173663732888239,0.9424,0.20044
0,3,2,7,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.936739460601356,0.778305336749784,17.1750725111411,0.71985753970321,0.920061390350943,0.0799386096490565,0.697559022785893,0.913698511843637,0.0863014881563625,0.00181376087594894,0.93282,0.17391
0,3,2,8,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.927065706255895,0.744403954744996,17.1750725111411,0.685847343384216,0.910356585857003,0.0896434141429969,0.666494832105957,0.904834349623471,0.0951656503765291,0.00190348121330018,0.92433,0.152
0,3,2,9,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.917764838827029,0.711809343757192,17.1750725111411,0.653887016292361,0.901236711244118,0.0987632887558825,0.637144429593007,0.896459216603508,0.103540783396492,0.00201465460801114,0.91484,0.13265
0,3,2,10,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.908874187352878,0.680652322281036,17.1750725111411,0.623815865602168,0.892655912838283,0.107344087161717,0.609448289411084,0.888556127095253,0.111443872904747,0.00215205274855236,0.9058,0.11916
0,3,2,11,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.900411537693831,0.650995220330886,17.1750725111411,0.595212972857444,0.884494081620223,0.115505918379777,0.583335221090566,0.881104766908719,0.118895233091281,0.00231670666864302,0.89704,0.11717
0,3,2,12,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.892381026387205,0.622852534277729,17.1750725111411,0.568232850322568,0.876795307641747,0.123204692358253,0.558727046351182,0.874082827883184,0.125917172116816,0.00250685549221208,0.8871,0.11196
0,3,2,13,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.884777391716277,0.596205824593093,17.1750725111411,0.543002561668641,0.869595848502627,0.130404151497373,0.535542192183267,0.867467033172394,0.132532966827606,0.00271908771620811,0.87823,0.10397
0,3,2,14,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.877589050923683,0.571014499851146,17.1750725111411,0.519161009215249,0.862792665033117,0.137207334966883,0.513698323136117,0.861233888367657,0.138766111632343,0.00294931439277849,0.87132,0.10397
0,3,2,15,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.870800326334379,0.547223618109842,17.1750725111411,NA,NA,NA,0.49311420319216,0.855360212783363,0.144639787216637,0.00319342506104615,NA,NA
0,3,2,16,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.864393049598944,0.524769508933474,17.1750725111411,NA,NA,NA,0.473710967208045,0.849823502262511,0.150176497737489,0.00344764741614406,NA,NA
0,3,2,17,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.858347709862396,0.503583797115847,17.1750725111411,NA,NA,NA,0.455412951061775,0.844602166059069,0.155397833940931,0.00370869864727143,NA,NA
0,3,2,18,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.852644267089726,0.483596252955244,17.1750725111411,NA,NA,NA,0.438148197521762,0.839675671187638,0.160324328812362,0.00397381459799663,NA,NA
0,3,2,19,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.847262719730749,0.464736781618852,17.1750725111411,NA,NA,NA,0.421848727201895,0.835024619740435,0.164975380259565,0.00424071765748589,NA,NA
0,3,2,20,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.842183492549304,0.446936782278568,17.1750725111411,NA,NA,NA,0.406450641826524,0.830630778353947,0.169369221646053,0.00450755967993311,NA,NA
0,3,2,21,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.837387693280168,0.430130047557469,17.1750725111411,NA,NA,NA,0.391894109891516,0.82647707411731,0.17352292588269,0.00477285911779084,NA,NA
0,3,2,22,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.832857274106667,0.41425332942324,17.1750725111411,NA,NA,NA,0.378123271771533,0.822547567494689,0.177452432505311,0.00503544139642022,NA,NA
0,3,2,23,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.828575124570498,0.399246664787869,17.1750725111411,NA,NA,NA,0.365086091502662,0.81882741003147,0.18117258996853,0.00529438609521835,NA,NA
0,3,2,24,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.824525115567252,0.385053529688643,17.1750725111411,NA,NA,NA,0.352734175112728,0.815302792514844,0.184697207485156,0.00554898179022118,NA,NA
0,3,2,25,Loglogistic,1.5,0.714650147769932,17.1750725111411,1.39916371260717,0.427123074617571,0.820692108915562,0.371620872822924,17.1750725111411,NA,NA,NA,0.341022569881626,0.811960887692772,0.188039112307228,0.00579868818823718,NA,NA
1,0,0,1,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.967069572516227,0.944693377128259,6.69854239671642,0.857956938886382,0.915425341836139,0.0845746581638613,0.730925820833705,0.839789029148646,0.160210970851354,0.00841248824443334,0.97987,0.71976
1,0,0,2,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.915804973187185,0.858594529393611,6.69854239671642,0.728921176749388,0.838595432736106,0.161404567263894,0.610225114443886,0.767921942484763,0.232078057515237,0.00975248342659401,0.9095,0.50437
1,0,0,3,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.8620316395016,0.768282264599281,6.69854239671642,0.633694999190239,0.781896278605133,0.218103721394867,0.525491249978633,0.717470075523662,0.282529924476338,0.0096203147760665,0.83389,0.35637
1,0,0,4,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.811481332047098,0.683383069415302,6.69854239671642,0.551818680540522,0.733145839074854,0.266854160925146,0.462067412233391,0.679706531463925,0.320293468536075,0.00891416891641074,0.77667,0.27071
1,0,0,5,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.766239210575759,0.607398967740161,6.69854239671642,0.484331381507533,0.692962846668405,0.307037153331595,0.41226662270634,0.650054363188196,0.349945636811804,0.00805331670389746,0.73238,0.21435
1,0,0,6,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.726699164555154,0.540991496574763,6.69854239671642,0.426910542141165,0.658773581646807,0.341226418353193,0.371661577393449,0.625877484711049,0.374122515288951,0.00722870037016471,0.69834,0.18396
1,0,0,7,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.692518055045632,0.483584354383474,6.69854239671642,0.379565690642419,0.630583717249823,0.369416282750177,0.337619810549443,0.605608484792618,0.394391515207382,0.00651611582884911,0.67017,0.15916
1,0,0,8,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.663083990800697,0.43414987037687,6.69854239671642,0.339117387514768,0.606500165519035,0.393499834480965,0.308510749215398,0.588276494813688,0.411723505186312,0.00593542266946818,0.64532,0.14473
1,0,0,9,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.637734714353589,0.391575783744604,6.69854239671642,0.305283644453304,0.586355026211327,0.413644973788673,0.283269516251366,0.573247470285275,0.426752529714725,0.00548091364661337,0.62414,0.13022
1,0,0,10,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.615850873792144,0.354821893516075,6.69854239671642,0.275116228125346,0.568392875131077,0.431607124868923,0.261159810476917,0.560083005979047,0.439916994020953,0.00513648207256508,0.60613,0.12613
1,0,0,11,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.59688907384703,0.322975567832917,6.69854239671642,0.249776833420702,0.55330540356842,0.44669459643158,0.241644755818891,0.548463437491774,0.451536562508226,0.00488307530634441,0.58992,0.11786
1,0,0,12,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.58038741630805,0.295261049073126,6.69854239671642,0.228127013779983,0.540414762652434,0.459585237347566,0.224315203455318,0.53814515122146,0.46185484877854,0.00470227599547199,0.57499,0.11037
1,0,0,13,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.565959532873384,0.271029432026801,6.69854239671642,0.208446580763519,0.528696725306331,0.471303274693669,0.208848549984679,0.528936064061815,0.471063935938185,0.00457788983616882,0.56123,0.10784
1,0,0,14,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.553284682464945,0.249742032346348,6.69854239671642,0.191352593026761,0.518518697895776,0.481481302104224,0.194983978606295,0.520680881614167,0.479319118385833,0.00449646844806309,0.55112,0.10442
1,0,0,15,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.542097323244566,0.230952872757178,6.69854239671642,0.176509938483282,0.509681149448021,0.490318850551979,0.182506770080082,0.513251756687751,0.486748243312249,0.00444726617485391,0.5408,0.10003
1,0,0,16,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.53217755971746,0.214292638976706,6.69854239671642,0.163324414665924,0.501830282529063,0.498169717470937,0.171237809463981,0.506542041447198,0.493457958552802,0.00442192506199725,0.53342,0.09639
1,0,0,17,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.523342923082221,0.199454874819688,6.69854239671642,0.151180712266182,0.494599732361742,0.505400267638259,0.161026206710202,0.500461893600235,0.499538106399765,0.0044140647802094,0.52375,0.09546
1,0,0,18,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.515441522947907,0.18618448051331,6.69854239671642,0.140422766575888,0.488194283393177,0.511805716606823,0.151743879522536,0.494935050946274,0.505064949053726,0.00441887593697936,0.51452,0.09357
1,0,0,19,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.508346439309679,0.17426829402541,6.69854239671642,0.130635639133125,0.48236687477928,0.51763312522072,0.143281437522854,0.489896380744833,0.510103619255167,0.00443276307975438,0.50691,0.09261
1,0,0,20,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.501951171412346,0.163527447434948,6.69854239671642,0.121753489809726,0.477078304278916,0.522921695721084,0.135544971533763,0.48528996800426,0.51471003199574,0.00445305217708317,0.49881,0.09163
1,0,0,21,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.496165959536017,0.153811189374376,6.69854239671642,0.113554904145078,0.472196738262396,0.527803261737604,0.128453498956322,0.481067594419705,0.518932405580295,0.00447776084423001,0.49105,0.09163
1,0,0,22,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.490914815505289,0.144991897772536,6.69854239671642,0.106180990376205,0.467806194779012,0.532193805220988,0.121936901032592,0.477187510187009,0.522812489812991,0.00450542257100467,0.48276,0.0906
1,0,0,23,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.486133123310797,0.136961050100733,6.69854239671642,0.0993243536896891,0.46372364615348,0.53627635384652,0.115934238719141,0.473613431247475,0.526386568752525,0.00453495444154704,0.47712,0.0906
1,0,0,24,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.481765696279373,0.129625960391805,6.69854239671642,0.0933452381107765,0.460163587307632,0.539836412692368,0.110392365883947,0.47031371356363,0.52968628643637,0.0045655585341855,0.47213,0.0884
1,0,0,25,Loglogistic,1.5,0.404584373915939,6.69854239671642,1.49218294267681,0.364710519260059,0.47776519929656,0.122907129364269,6.69854239671642,0.0876054199832719,0.456746009903636,0.543253990096364,0.105264779550829,0.467260668536796,0.532739331463204,0.0045966487902785,0.46659,0.0884
1,0,1,1,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.971855572750764,0.957042628223738,8.00392791052586,0.912695131011622,0.942800375531697,0.0571996244683033,0.80685164526214,0.873454785675849,0.126545214324151,0.00560931827790912,0.98069,0.63663
1,0,1,2,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.926546810550623,0.887887007279042,8.00392791052586,0.804994218259996,0.872237853238621,0.127762146761379,0.706059943455081,0.807418978513108,0.192581021486892,0.00688436800275836,0.9269,0.4706
1,0,1,3,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.876952886603739,0.812190862889115,8.00392791052586,0.71193561313641,0.811268547307679,0.188731452692321,0.626441027819318,0.755254968330063,0.244745031669937,0.00721181833781567,0.86779,0.35178
1,0,1,4,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.828273663959156,0.737890844402167,8.00392791052586,0.63171258248958,0.758708738446174,0.241291261553826,0.561250787251697,0.712544208636206,0.287455791363794,0.00707953495050384,0.81724,0.2797
1,0,1,5,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.782905919958135,0.668645198418909,8.00392791052586,0.564142283586591,0.714438633385064,0.285561366614936,0.50676494746844,0.676846662662483,0.323153337337517,0.00674655110875401,0.77315,0.21877
1,0,1,6,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.741780884986239,0.605875279494818,8.00392791052586,0.506761612663081,0.676844477794487,0.323155522205513,0.460483271935659,0.646524247762676,0.353475752237324,0.00635451311290987,0.74058,0.1793
1,0,1,7,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.705061944323802,0.549830465674362,8.00392791052586,0.458062842470922,0.64493845239938,0.35506154760062,0.420654494533043,0.620429585038143,0.379570414961857,0.00597667764227163,0.70592,0.14543
1,0,1,8,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.672534437307168,0.500183116325425,8.00392791052586,0.416401071821572,0.617642865527305,0.382357134472695,0.386020256826279,0.597738234446499,0.402261765553501,0.00564713684888166,0.67868,0.12119
1,0,1,9,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.643820185544656,0.456356010614013,8.00392791052586,0.379634322025981,0.593554354707733,0.406445645292267,0.355651080804309,0.577841228884304,0.422158771115696,0.00537828302185773,0.65059,0.1112
1,0,1,10,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.618491299623032,0.417696052833445,8.00392791052586,0.346830048968573,0.572061944014245,0.427938055985755,0.328840416767184,0.560275657428335,0.439724342571665,0.00517093996592411,0.626,0.10725
1,0,1,11,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.596127301406917,0.383561459250646,8.00392791052586,0.317796438081479,0.553039962091087,0.446960037908913,0.305036641775873,0.544680112687156,0.455319887312844,0.00502014208506502,0.60386,0.10304
1,0,1,12,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.576341182835771,0.353361532140992,8.00392791052586,0.292810983735101,0.536670215221951,0.463329784778049,0.283799151760699,0.530765923620805,0.469234076379195,0.00491841488723762,0.58864,0.09118
1,0,1,13,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.558788970080999,0.326571257742237,8.00392791052586,0.270883980451423,0.522304277009404,0.477695722990596,0.264769456964494,0.518298218111342,0.481701781888658,0.00485762180033645,0.5729,0.08489
1,0,1,14,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.5431709038975,0.302733107847428,8.00392791052586,0.251116486631886,0.509353186924067,0.490646813075933,0.247651602230968,0.507083094902223,0.492916905097777,0.00482996718677486,0.55953,0.0832
1,0,1,15,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.529228659382859,0.281452796270747,8.00392791052586,0.233461247057066,0.497785984713248,0.502214015286752,0.232198458172961,0.496958641968329,0.503041358031671,0.00482848936377235,0.5442,0.07962
1,0,1,16,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.516740959413349,0.262392583551895,8.00392791052586,0.21798983861868,0.48764956548571,0.51235043451429,0.218201797917339,0.487788435086299,0.512211564913701,0.00484724551726898,0.52719,0.07221
1,0,1,17,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.505518792070758,0.245263977224183,8.00392791052586,0.204141203057586,0.478576340101242,0.521423659898758,0.20548489133938,0.479456685791141,0.520543314208859,0.0048813184336948,0.51614,0.06825
1,0,1,18,Loglogistic,1.5,0.344828929576454,8.00392791052586,1.49218294267681,0.408457802378286,0.495400819162829,0.229820723752402,8.00392791052586,0.191829960984908,0.470510370454243,0.529489629545757,0.193896831403373,0.471864524158736,0.528135475841264,0.00492672996406366,0.50613,0.06154
